연 번,기 능,설 치 장 소,위도,경도,연 락 처
929,과속,"논산시 노성면 노성로 노성초등학교 앞(읍내리 302-8, 노성농협→소곡저수지)",36.2759612,127.1237529,041-336-2253
930,과속,"논산시 은진면 매죽헌로 은진초등학교 앞(연서리 264-1, 은진우체국→은진사거리)",36.1676457,127.1061188,041-336-2253
931,과속,"논산시 광석면 사계로 광석초등학교 앞(천동리 609-21, 광석면사무소→신당교차로)",36.2428362,127.0798015,041-336-2253
932,과속,"논산시 성동면 성동로 성동초등학교 앞(삼산리 176-7, 성동농협→성동우체국)",36.2004894,127.0322825,041-336-2253
933,다기능,"논산시 연무읍 연무로 구자곡초등학교 건너편(마산리 133-15, 연무→양지리)",36.1180742,127.123634,041-336-2253
934,다기능,"논산시 연무읍 연무로 구자곡초등학교 앞(마산리 133-15, 양지리→연무)",36.1180742,127.123634,041-336-2253
935,과속,"논산시 성동면 성동로 성동초등학교 건너편(삼산리 176-7, 성동우체국→성동농협)",36.2004894,127.0322825,041-336-2253
936,과속,"당진시 원당동 밤절로 원당초등학교 앞(원당동 1254-15, 터미널→원당초)",36.9024154,126.639243,041-336-2253
937,과속,당진시 송산면 상거중앙길 송산초등학교 앞(상거리 326-5),36.9320514,126.6799049,041-336-2253
938,과속,당진시 면천면 면천서문1길 면천초등학교 앞(성상리 980-2),36.8169336,126.6631277,041-336-2253
939,과속,당진시 순성면 덕평로 북창초등학교 앞(중방리 94-2),36.8492444,126.7637372,041-336-2253
940,과속,당진시 순성면 순성로 순성초등학교 앞(봉소리 71-2),36.8427572,126.7114321,041-336-2253
941,과속,당진시 합덕읍 상덕로 신촌초등학교 앞(대전리 475),36.7650772,126.7631397,041-336-2253
942,과속,당진시 송악읍 신평로 전대초등학교 앞(전대리 791-15),36.9091914,126.7503114,041-336-2253
943,과속,당진시 대호지면 4.4만세로 조금초등학교 앞(조금리 354-1),36.9011353,126.5000899,041-336-2253
944,과속,당진시 우강면 솔뫼로 우강초등학교 앞(송산리 150-6),36.8207994,126.7888625,041-336-2253
945,과속,당진시 사기소동 역천로 성당초등학교 앞(사기소동 837),36.836645,126.6044704,041-336-2253
946,다기능,당진시 읍내동 당진중앙2로 계성초등학교 앞(읍내동 735-11),36.8987977,126.6392876,041-336-2253
947,다기능,"당진시 채운동 대호만로 탑동초등학교 앞(채운동 513-8, 당진→석문)",36.8974166,126.6231445,041-336-2253
948,다기능,"당진시 읍내동 교동길 당진초등학교 앞(읍내동 167-3, 당진초→시장오거리)",36.8926235,126.6325693,041-336-2253
949,과속,당진시 합덕읍 덕평로 합덕초등학교 앞(운산리 3-17),36.8037817,126.7786597,041-336-2253
950,과속,"당진시 송악읍 송악로 상록초등학교 앞(부곡리 187-47, 상록초→송악초)",36.9589663,126.76909,041-336-2253
951,다기능,"당진시 송악읍 반촌로 기지초등학교 앞(기지시리 518, 송악→당진)",36.9030926,126.6936971,041-336-2253
952,다기능,"당진시 송악읍 반촌로 기지초등학교 건너편(기지시리 518, 당진→송악)",36.9030926,126.6936971,041-336-2253
953,다기능,"당진시 수청동 동부로 당진시청 앞(수청동 1133, 당진시청→하나로마트)",36.8896494,126.6460204,041-336-2253
954,다기능,"당진시 수청동 동부로 한라비발디@ 앞(수청동 600-20, 터미널→시청)",36.9021707,126.6473255,041-336-2253
955,다기능,"당진시 수청동 동부로 한라비발디@ 건너편(수청동 600-5, 시청→터미널)",36.9021707,126.6473255,041-336-2253
956,다기능,"서산시 서해로 TJB 사거리(석림동 751-4, 서중사거리→주공3단지후문)",36.7710494,126.4597798,041-336-2253
957,다기능,"서산시 서해로 TJB 사거리(석림동 751-4, 주공3단지후문→서중사거리)",36.7710494,126.4597798,041-336-2253
958,다기능,"서산시 서해로 서산중앙고등학교 입구(동문동 184-1, 애향삼거리→먹거리골사거리)",36.7786642,126.4678406,041-336-2253
959,다기능,"서산시 동문동 서해로 서산중앙고등학교 입구(동문동 184-1, 먹거리골사거리→애향삼거리)",36.7786642,126.4678406,041-336-2253
960,다기능,"서산시 안견로 롯데캐슬 앞(읍내동 776, 대산목삼거리→경찰서앞사거리)",36.7845096,126.4401266,041-336-2253
961,다기능,"서산시 안견로 롯데캐슬 앞(읍내동 776, 경찰서앞사거리→대산목삼거리)",36.7845096,126.4401266,041-336-2253
962,다기능,"서산시 대산읍 충의로 대산큐마트사거리(대산리 198-1, 서산→대산)",36.9385594,126.4328629,041-336-2253
963,다기능,"서산시 대산읍 충의로 대산큐마트사거리(대산리 1739, 대산→서산)",36.9379353,126.4339009,041-336-2253
964,다기능,서산시 지곡면 충의로 우창실업 삼거리(환성리 317-2 서산→대산),36.9067448,126.4453451,041-336-2253
965,과속,"서산시 서해로 LG헬로비전 앞(잠홍동 590-1, 애향삼거리→먹거리골사거리)",36.7859545,126.4763453,041-336-2253
966,과속,"서산시 인지면 충의로 갈산교차로(풍전리 산3-2, 서산→대산)",36.7836974,126.437071,041-336-2253
967,과속,"서산시 양열로 동서간선대로 예천교 인근(예천동 1216, 태안→서산)",36.7625837,126.4404932,041-336-2253
968,과속,"서산시 양열로 동서간선대로 예천교 인근(예천동 1026-14, 서산→태안)",36.7611734,126.4618682,041-336-2253
969,과속,서산시 대산읍 충의로 대산 왕국회관 앞 교차로(영탑리 산199-8 대산→서산),36.9167295,126.4425556,041-336-2253
970,과속,서산시 대산읍 충의로 대산 왕국회관 앞 교차로(영탑리 산199-8 서산→대산),36.9167295,126.4425556,041-336-2253
971,다기능,"서산시 동서1로 서림초등학교 앞(석림동 760-19, 통계청→센스빌@)",36.7687754,126.4605051,041-336-2253
972,다기능,"서산시 동서1로 서림초등학교 건너편(석림동 760-19, 센스빌@→통계청)",36.7687754,126.4605051,041-336-2253
973,과속,"논산시 노성면 장마루로 노성농협 인근(죽림리 338-46, 오강리교차로→장마루삼거리)",36.2980795,127.0782169,041-336-2253
974,다기능,"논산시 연무읍 동안로 연무여중 사거리(동산리 882-3, 연무로터리→동산교차로)",36.1329748,127.1031081,041-336-2253
975,과속,"부여군 부여읍 월함로 부여초등학교 앞(쌍북리 477, 부여여중→동부농협사거리)",36.2869674,126.9243624,041-336-2253
976,과속,"부여군 규암면 계백로 규암초등학교 앞(반산리 51-7, 휴엔하임@→부여군청)",36.2747921,126.8837573,041-336-2253
977,과속,"부여군 규암면 백제문로 백강초등학교 앞(오수리 208, 규암면사무소→백제문화단지)",36.2964931,126.890846,041-336-2253
978,과속,"부여군 부여읍 계백로 건양대 부여병원 앞(동남리 536-2, 규암면→부여군청)",36.275933,126.9015778,041-336-2253
979,과속,"부여군 부여읍 성왕로 대동농기계 앞(동남리 575-40, 농어촌공사부여지사→백강교차로)",36.2750052,126.9038903,041-336-2253
980,과속,"부여군 은산면 충의로 은산초등학교 앞(신대리 333, 은산면행정복지센터→장평면)",36.3138237,126.8544324,041-336-2253
981,다기능,"당진시 송악읍 북부산업로 송산교차로(고대리 193-7, 송악IC→석문면)",36.9795183,126.7111229,041-336-2253
982,다기능,"당진시 석문면 대호만로 삼화리 버스정류장 앞 교차로(삼화리 1296, 평장2교차로→장항리)",36.9682595,126.5844504,041-336-2253
983,과속,"당진시 신평면 서해로 거산타이어 앞(거산리 산 79-3, GS신평주유소→거산1리마을회관)",36.8865691,126.7403428,041-336-2253
984,과속,천안시 서북구 백석로(백석동 658-77) 운동장사거리(한들4가→아산음봉),36.8242772,127.113098,041-336-2253
985,과속,"천안시 서북구 서부16길 천안서초등학교 앞(성정동 644, 주공6단지→축구센터)",36.8235171,127.1396412,041-336-2253
986,다기능,"천안시 동남구 광덕면 세종로 구정사거리(행정리 40-22, 세종→천안)",36.6890195,127.1594516,041-336-2253
987,과속,"천안시 동남구 광덕면 광풍로 대흥경로당 앞(매당리 449-1, 풍세→광덕)",,,041-336-2253
988,다기능,"서산시 음암면 서해로 부장교차로(부장리 559-1, 태안→당진)",36.7860017,126.51522,041-336-2253
989,다기능,"서산시 음암면 서해로 부장교차로(부장리 559-1, 당진→태안)",36.7860017,126.51522,041-336-2253
990,다기능,아산시 인주면 서해로(공세리 159-6) 공세교차로(당진→둔포),36.8805689,126.9084344,041-336-2253
991,다기능,아산시 배방읍 이순신대로(장재리 730) 용연마을휴먼시아1단지 앞(천안→탕정),36.7919699,127.0905622,041-336-2253
992,다기능,"논산시 득안대로 강산사거리(강산동 685, 부창4가→은진)",36.1910908,127.0887247,041-336-2253
993,과속,"논산시 연산면 계백로 농협하나로마트 앞 교차로(한전리 115-4, 연산→부적)",36.2080066,127.1945766,041-336-2253
994,다기능,"공주시 우성면 차령로 목천교차로(목천리 8-2, 정안→의당)",36.5117583,127.1229924,041-336-2253
995,다기능,"공주시 반포면 금벽로 충남과학고3가(마암리 339-2, 대전→공주)",36.4260168,127.217748,041-336-2253
996,다기능,보령시 대해로(남곡동 425-2) 탑동교차로(시내→해수욕장),36.3336661,126.5650717,041-336-2253
997,과속,"보령시 한내로 대명중학교 앞(명천동 90-11, 성주→로터리)",36.3399184,126.6176696,041-336-2253
998,다기능,당진시 석문면 대호만로(통정리 566-3) 통정2교차로(고대→석문),36.9874602,126.585728,041-336-2253
999,다기능,홍성군 홍북읍 의향로(신경리 1916) 한울공원사거리(두레마을4가→한울마을),36.650382,126.679888,041-336-2253
1000,다기능,"예산군 응봉면 충서로 응봉교차로(노화리 28-10, 예산→홍성)",36.6585831,126.7665681,041-336-2253
1001,과속,"예산군 삽교읍 윤봉길로 안치IC교(안치리 113-7, 삽교→덕산)",36.6911067,126.6936758,041-336-2253
